Province,Municipality,Ward,VotingDistrict,BallotType,RegisteredVoters,TotalVotesCast,ValidVotesCast,ElectionYear
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,PR,217.0,141.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,WARD,217.0,141.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,WARD,217.0,141.0,11.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,DC 40%,217.0,141.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,PR,217.0,141.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,WARD,217.0,141.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,DC 40%,217.0,141.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,PR,217.0,141.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,WARD,217.0,141.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,DC 40%,217.0,141.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,PR,217.0,141.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774397,WARD,217.0,141.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,DC 40%,229.0,134.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,DC 40%,229.0,134.0,114.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,PR,229.0,134.0,112.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,WARD,229.0,134.0,112.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,DC 40%,229.0,134.0,11.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,PR,229.0,134.0,10.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,WARD,229.0,134.0,9.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,WARD,229.0,134.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,DC 40%,229.0,134.0,8.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,PR,229.0,134.0,11.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,WARD,229.0,134.0,9.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,DC 40%,229.0,134.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,PR,229.0,134.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,WARD,229.0,134.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,DC 40%,229.0,134.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,PR,229.0,134.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774599,WARD,229.0,134.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,DC 40%,193.0,134.0,5.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,DC 40%,193.0,134.0,109.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,PR,193.0,135.0,110.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,WARD,193.0,135.0,108.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,DC 40%,193.0,134.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,PR,193.0,135.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,WARD,193.0,135.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,WARD,193.0,135.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,DC 40%,193.0,134.0,12.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,PR,193.0,135.0,12.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,WARD,193.0,135.0,12.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,DC 40%,193.0,134.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,PR,193.0,135.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,WARD,193.0,135.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,DC 40%,193.0,134.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,PR,193.0,135.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207003,43774601,WARD,193.0,135.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,DC 40%,1498.0,963.0,7.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,DC 40%,1498.0,963.0,899.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,PR,1498.0,993.0,928.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,WARD,1498.0,949.0,874.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,DC 40%,1498.0,963.0,7.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,PR,1498.0,993.0,8.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,WARD,1498.0,949.0,14.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,DC 40%,1498.0,963.0,20.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,PR,1498.0,993.0,25.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,WARD,1498.0,949.0,25.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,DC 40%,1498.0,963.0,8.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,PR,1498.0,993.0,8.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,WARD,1498.0,949.0,10.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,DC 40%,1498.0,963.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43772531,PR,1498.0,993.0,7.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,DC 40%,1787.0,,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,DC 40%,1787.0,,,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,PR,1787.0,,,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,WARD,1787.0,,,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,DC 40%,1787.0,,8.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,PR,1787.0,,7.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,WARD,1787.0,,8.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,DC 40%,1787.0,,18.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,PR,1787.0,,20.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,WARD,1787.0,,19.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,DC 40%,1787.0,,5.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,PR,1787.0,,5.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,WARD,1787.0,,8.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,DC 40%,1787.0,,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207004,43773510,PR,1787.0,,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,DC 40%,738.0,367.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,DC 40%,738.0,367.0,237.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,PR,738.0,367.0,239.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,WARD,738.0,367.0,241.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,DC 40%,738.0,367.0,5.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,PR,738.0,367.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,WARD,738.0,367.0,11.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,DC 40%,738.0,367.0,99.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,PR,738.0,367.0,102.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,WARD,738.0,367.0,102.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,DC 40%,738.0,367.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,PR,738.0,367.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,DC 40%,738.0,367.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,PR,738.0,367.0,9.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580011,WARD,738.0,367.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,DC 40%,508.0,227.0,5.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,DC 40%,508.0,227.0,160.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,PR,508.0,227.0,165.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,WARD,508.0,227.0,162.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,DC 40%,508.0,227.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,PR,508.0,227.0,5.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,WARD,508.0,227.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,DC 40%,508.0,227.0,47.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,PR,508.0,227.0,49.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,WARD,508.0,227.0,53.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,DC 40%,508.0,227.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,PR,508.0,227.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,DC 40%,508.0,227.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,PR,508.0,227.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580022,WARD,508.0,227.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,DC 40%,508.0,242.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,DC 40%,508.0,242.0,193.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,PR,508.0,238.0,193.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,WARD,508.0,254.0,197.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,DC 40%,508.0,242.0,5.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,PR,508.0,238.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,WARD,508.0,254.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,DC 40%,508.0,242.0,35.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,PR,508.0,238.0,37.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,WARD,508.0,254.0,41.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,DC 40%,508.0,242.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,PR,508.0,238.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,DC 40%,508.0,242.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,PR,508.0,238.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580033,WARD,508.0,254.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,DC 40%,502.0,164.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,DC 40%,502.0,164.0,142.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,PR,502.0,164.0,145.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,WARD,502.0,164.0,141.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,DC 40%,502.0,164.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,PR,502.0,164.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,WARD,502.0,164.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,DC 40%,502.0,164.0,15.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,PR,502.0,164.0,13.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,WARD,502.0,164.0,18.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,DC 40%,502.0,164.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,PR,502.0,164.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,DC 40%,502.0,164.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,PR,502.0,164.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43580044,WARD,502.0,164.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,DC 40%,498.0,213.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,DC 40%,498.0,213.0,150.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,PR,498.0,222.0,147.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,WARD,498.0,212.0,146.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,DC 40%,498.0,213.0,9.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,PR,498.0,222.0,19.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,WARD,498.0,212.0,12.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,DC 40%,498.0,213.0,30.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,PR,498.0,222.0,32.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,WARD,498.0,212.0,39.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,DC 40%,498.0,213.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,PR,498.0,222.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,DC 40%,498.0,213.0,7.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,PR,498.0,222.0,9.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583249,WARD,498.0,212.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,DC 40%,287.0,129.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,DC 40%,287.0,129.0,55.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,PR,287.0,129.0,56.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,WARD,287.0,129.0,53.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,DC 40%,287.0,129.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,PR,287.0,129.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,WARD,287.0,129.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,DC 40%,287.0,129.0,60.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,PR,287.0,129.0,61.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,WARD,287.0,129.0,61.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,DC 40%,287.0,129.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,PR,287.0,129.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,DC 40%,287.0,129.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,PR,287.0,129.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43583261,WARD,287.0,129.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,DC 40%,125.0,83.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,DC 40%,125.0,83.0,62.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,PR,125.0,83.0,56.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,WARD,125.0,83.0,61.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,DC 40%,125.0,83.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,PR,125.0,83.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,WARD,125.0,83.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,DC 40%,125.0,83.0,18.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,PR,125.0,83.0,17.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,WARD,125.0,83.0,19.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,DC 40%,125.0,83.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,PR,125.0,83.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,DC 40%,125.0,83.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,PR,125.0,83.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584206,WARD,125.0,83.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,DC 40%,258.0,148.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,DC 40%,258.0,148.0,98.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,PR,258.0,148.0,98.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,WARD,258.0,148.0,100.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,DC 40%,258.0,148.0,5.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,PR,258.0,148.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,WARD,258.0,148.0,7.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,DC 40%,258.0,148.0,29.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,PR,258.0,148.0,29.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,WARD,258.0,148.0,31.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,DC 40%,258.0,148.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,PR,258.0,148.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,DC 40%,258.0,148.0,10.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,PR,258.0,148.0,10.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584217,WARD,258.0,148.0,7.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,DC 40%,212.0,145.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,DC 40%,212.0,145.0,121.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,PR,212.0,145.0,125.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,WARD,212.0,145.0,127.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,DC 40%,212.0,145.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,PR,212.0,145.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,WARD,212.0,145.0,5.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,DC 40%,212.0,145.0,12.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,PR,212.0,145.0,11.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,WARD,212.0,145.0,11.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,DC 40%,212.0,145.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,PR,212.0,145.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,DC 40%,212.0,145.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,PR,212.0,145.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207005,43584228,WARD,212.0,145.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,DC 40%,1188.0,686.0,7.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,DC 40%,1188.0,686.0,148.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,PR,1188.0,689.0,149.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,WARD,1188.0,691.0,123.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,DC 40%,1188.0,686.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,PR,1188.0,689.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,WARD,1188.0,691.0,1.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,WARD,1188.0,691.0,90.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,DC 40%,1188.0,686.0,480.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,PR,1188.0,689.0,485.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,WARD,1188.0,691.0,455.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,DC 40%,1188.0,686.0,12.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,PR,1188.0,689.0,10.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,DC 40%,1188.0,686.0,5.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,PR,1188.0,689.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43772676,WARD,1188.0,691.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,DC 40%,1698.0,892.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,DC 40%,1698.0,892.0,839.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,PR,1698.0,890.0,847.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,WARD,1698.0,892.0,845.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,DC 40%,1698.0,892.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,PR,1698.0,890.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,WARD,1698.0,892.0,5.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,WARD,1698.0,892.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,DC 40%,1698.0,892.0,9.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,PR,1698.0,890.0,7.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,WARD,1698.0,892.0,7.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,DC 40%,1698.0,892.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,PR,1698.0,890.0,4.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,DC 40%,1698.0,892.0,13.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,PR,1698.0,890.0,9.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960013,WARD,1698.0,892.0,9.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,DC 40%,793.0,433.0,0.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,DC 40%,793.0,433.0,415.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,PR,793.0,434.0,414.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,WARD,793.0,436.0,413.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,DC 40%,793.0,433.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,PR,793.0,434.0,3.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,WARD,793.0,436.0,2.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,WARD,793.0,436.0,6.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,DC 40%,793.0,433.0,11.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,PR,793.0,434.0,10.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,WARD,793.0,436.0,8.0,2006
KwaZulu-Natal,KZ227 - Richmond [Richmond],52207006,43960035,DC 40%,793.0,433.0,0.0,2006
